0	0	423	0	0	472	91	1146	0	0	0.36911	0	0	0.41187	0.079407	6	6
428	0	0	0	0	0	0	450	0.95111	0	0	0	0	0	0	1	1
18	0	0	0	161	0	0	203	0.08867	0	0	0	0.7931	0	0	5	5
1012	0	0	0	482	0	0	1663	0.60854	0	0	0	0.28984	0	0	1	1
631	0	1254	72	0	429	221	2969	0.21253	0	0.42236	0.024251	0	0.14449	0.074436	3	3
654	0	4	0	688	0	355	1965	0.33282	0	0.0020356	0	0.35013	0	0.18066	0	5
22	0	0	0	0	113	211	430	0.051163	0	0	0	0	0.26279	0.4907	7	7
1209	0	0	0	0	0	0	1362	0.88767	0	0	0	0	0	0	1	1
0	0	0	31	450	115	399	1254	0	0	0	0.024721	0.35885	0.091707	0.31818	0	5
877	0	0	0	0	0	0	995	0.88141	0	0	0	0	0	0	1	1
0	0	0	0	404	6	498	1004	0	0	0	0	0.40239	0.0059761	0.49602	7	7
97	2	155	71	306	0	1139	1993	0.04867	0.0010035	0.077772	0.035625	0.15354	0	0.5715	7	7
244	0	0	0	17	0	0	276	0.88406	0	0	0	0.061594	0	0	1	1
0	302	66	193	0	2	0	617	0	0.48947	0.10697	0.3128	0	0.0032415	0	2	2
0	0	346	220	0	179	96	915	0	0	0.37814	0.24044	0	0.19563	0.10492	0	3
0	0	0	26	0	161	210	477	0	0	0	0.054507	0	0.33753	0.44025	7	7
0	0	2	72	0	344	281	869	0	0	0.0023015	0.082854	0	0.39586	0.32336	0	6
391	0	0	0	0	0	0	457	0.85558	0	0	0	0	0	0	1	1
0	850	456	91	0	0	0	1543	0	0.55087	0.29553	0.058976	0	0	0	2	2
0	0	0	204	0	241	0	507	0	0	0	0.40237	0	0.47535	0	6	6
0	1409	584	100	0	4	0	2545	0	0.55363	0.22947	0.039293	0	0.0015717	0	2	2
386	1	246	131	0	393	507	1747	0.22095	0.00057241	0.14081	0.074986	0	0.22496	0.29021	0	7
0	0	0	3	0	61	217	320	0	0	0	0.009375	0	0.19062	0.67812	7	7
0	0	0	0	38	1826	231	2352	0	0	0	0	0.016156	0.77636	0.098214	6	6
0	234	171	695	35	477	1985	4115	0	0.056865	0.041555	0.16889	0.0085055	0.11592	0.48238	7	7
459	67	1041	0	0	175	2	2146	0.21389	0.031221	0.48509	0	0	0.081547	0.00093197	3	3
0	750	0	203	152	0	1038	2293	0	0.32708	0	0.08853	0.066289	0	0.45268	7	7
0	152	243	502	0	448	338	1854	0	0.081985	0.13107	0.27077	0	0.24164	0.18231	0	4
0	0	0	0	86	4	0	129	0	0	0	0	0.66667	0.031008	0	5	5
0	0	0	0	374	0	0	405	0	0	0	0	0.92346	0	0	5	5
0	166	0	1	0	0	0	167	0	0.99401	0	0.005988	0	0	0	2	2
0	211	0	667	11	0	93	1205	0	0.1751	0	0.55353	0.0091286	0	0.077178	4	4
105	0	0	0	0	0	0	9443	0.011119	0	0	0	0	0	0	0	0
